iso3c,year,country,region,gdppc,tax_gdp,pop,GE,PV,RQ,oda_bio_total,oda_bio_weighted_pc
MYS,2010,Malaysia,Asia and the Pacific,NA,NA,NA,1.04647839069366,0.143352136015892,0.611249983310699,2934700.6,NA
MYS,2011,Malaysia,Asia and the Pacific,NA,NA,NA,0.98675674200058,0.0774097666144371,0.547134578227997,1673350,NA
MYS,2012,Malaysia,Asia and the Pacific,10600.5744240026,15.613146742555,29662831,0.906338155269623,-0.00521240243688226,0.477169960737228,4132722.6,0.13932326958273133
MYS,2013,Malaysia,Asia and the Pacific,10713.6407638899,15.310235280489,30174265,0.993431925773621,0.0517915934324265,0.567808210849762,2211360,0.07328629214332147
MYS,2014,Malaysia,Asia and the Pacific,11013.3107334403,14.8407907140268,30696137,1.14593541622162,0.266619145870209,0.799231290817261,2178026,0.0709544005488378
MYS,2015,Malaysia,Asia and the Pacific,9648.6797937523,14.0568621293393,31232798,0.91708517074585,0.25394731760025,0.704775094985962,2823599.1999999997,0.09040493906437712
MYS,2016,Malaysia,Asia and the Pacific,9476.53409809923,13.5507251724192,31789685,0.817718744277954,0.129485934972763,0.663995385169983,2283354.8,0.07182690863404277
MYS,2017,Malaysia,Asia and the Pacific,9862.54806612235,12.9459662429934,32355644,0.77773243188858,0.111209630966187,0.671388506889343,5495765.2,0.16985491619329227
MYS,2018,Malaysia,Asia and the Pacific,10901.8019954421,12.0226658619336,32910967,1.05388987064362,0.248113676905632,0.575907409191132,1494751,0.04541802129363139
MYS,2019,Malaysia,Asia and the Pacific,10920.191763972,11.9363488299638,33440596,0.967774987220764,0.14648012816906,0.547572374343872,5425563.2,0.16224481166543803
MYS,2020,Malaysia,Asia and the Pacific,9957.52626697613,10.8846712025214,33889558,1.02225887775421,0.125864699482918,0.666613459587097,468037.8,0.013810678793745259
MYS,2021,Malaysia,Asia and the Pacific,10903.1037480772,11.2160748421804,34282399,0.952433526515961,0.0595565475523472,0.714465439319611,5138516.600000001,0.14988789436818586
MYS,2022,Malaysia,Asia and the Pacific,11754.5678336248,11.6310545373191,34695493,0.992667615413666,0.163117811083794,0.644006609916687,4471474.2,0.12887766719441052
MYS,2023,Malaysia,Asia and the Pacific,11386.0395636528,12.5648395418319,35126298,0.875369668006897,0.16851469874382,0.660894274711609,3788023.4000000004,0.10784009746771495
MYS,2024,Malaysia,Asia and the Pacific,11874.4273684245,NA,35557673,NA,NA,NA,NA,NA
NPL,2010,Nepal,Asia and the Pacific,NA,NA,NA,-0.896736919879913,-1.58397114276886,-0.761707723140717,19651335.200000003,NA
NPL,2011,Nepal,Asia and the Pacific,NA,NA,NA,-0.920482873916626,-1.41644358634949,-0.734936654567719,30550796.400000002,NA
NPL,2012,Nepal,Asia and the Pacific,788.202937148377,12.040804546654,27534915,-0.989905714988708,-1.38123226165771,-0.805144667625427,6166074.600000001,0.22393657652475052
NPL,2013,Nepal,Asia and the Pacific,803.269595420477,13.297885857998,27589996,-0.933889985084534,-1.12914609909058,-0.858153939247131,27449998.200000003,0.9949257767199388
NPL,2014,Nepal,Asia and the Pacific,821.455224911731,13.9949104858592,27672370,-0.863811731338501,-0.724599540233612,-0.847787737846375,18888905.400000002,0.6825908080876341
NPL,2015,Nepal,Asia and the Pacific,875.543635474862,14.6863045675353,27823629,-1.1360867023468,-0.997430026531219,-0.831647515296936,14321812.4,0.514735601168345
NPL,2016,Nepal,Asia and the Pacific,877.256454696737,16.1437497561064,27955462,-0.893620848655701,-0.846989989280701,-0.789327502250671,27527347.400000002,0.9846858334875669
NPL,2017,Nepal,Asia and the Pacific,1034.28374906846,17.9993621205853,28011258,-0.941260457038879,-0.583756744861603,-0.739431858062744,17024352.4,0.6077682194780398
NPL,2018,Nepal,Asia and the Pacific,1179.19843190389,19.0828260572702,28079689,-0.954740226268768,-0.543022751808167,-0.775707900524139,21689469.4,0.7724255564226512
NPL,2019,Nepal,Asia and the Pacific,1203.14294706401,19.8090602391943,28414064,-1.09231221675873,-0.453659653663635,-0.735730886459351,16076093.4,0.5657794464037246
NPL,2020,Nepal,Asia and the Pacific,1154.21517578318,15.7736497317824,28966574,-0.985120117664337,-0.178228780627251,-0.735240161418915,7736831,0.26709513524105405
NPL,2021,Nepal,Asia and the Pacific,1252.75076731986,17.4853032787772,29475010,-0.929678738117218,-0.187709629535675,-0.642471373081207,16432657.400000002,0.5575115122946523
NPL,2022,Nepal,Asia and the Pacific,1385.91066274851,NA,29715436,-0.918098270893097,-0.239196881651878,-0.650234937667847,38071140,1.281190691598804
NPL,2023,Nepal,Asia and the Pacific,1382.33055769304,13.9448572554799,29694614,-0.807803750038147,-0.226184993982315,-0.661413729190826,15059482.8,0.507145262100393
NPL,2024,Nepal,Asia and the Pacific,1447.31004458428,NA,29651054,NA,NA,NA,NA,NA
PER,2010,Peru,Latin America and Caribbean,NA,NA,NA,-0.239367961883545,-0.999915421009064,0.39282089471817,144578603,NA
PER,2011,Peru,Latin America and Caribbean,NA,NA,NA,-0.206647053360939,-0.760749697685242,0.404832929372787,88265427.4,NA
PER,2012,Peru,Latin America and Caribbean,6519.37852981527,16.5466871023417,29550366,-0.18742011487484,-0.907364726066589,0.436642318964005,75240301.2,2.546171549956437
PER,2013,Peru,Latin America and Caribbean,6746.80025696601,16.4330066929626,29817919,-0.151038065552711,-0.805739760398865,0.40630167722702,59806283.00000001,2.0057161936753536
PER,2014,Peru,Latin America and Caribbean,6667.13410360861,16.7209266789582,30115826,-0.326710402965546,-0.550656914710999,0.474248230457306,49429777.2,1.6413223133909727
PER,2015,Peru,Latin America and Caribbean,6231.71150338894,14.9196513179664,30457600,-0.367453664541245,-0.398910075426102,0.439279824495316,41197304.2,1.3526116371611685
PER,2016,Peru,Latin America and Caribbean,6217.03599995447,13.787547643237,30866494,-0.256282150745392,-0.207934841513634,0.469326198101044,110239108.60000001,3.5714813804250007
PER,2017,Peru,Latin America and Caribbean,6736.16693725487,13.1743416508113,31324637,-0.204775094985962,-0.2635098695755,0.351487755775452,58423279.39999999,1.8650903887569388
PER,2018,Peru,Latin America and Caribbean,6978.49121548627,14.2863713046141,31897584,-0.323809534311295,-0.276880770921707,0.443382769823074,35907504.400000006,1.1257123548918315
PER,2019,Peru,Latin America and Caribbean,7037.00803692604,14.5254040636024,32449303,-0.125898167490959,-0.163622617721558,0.517202258110046,56837786,1.7515872682997229
PER,2020,Peru,Latin America and Caribbean,6133.32552410183,13.2210909612666,32838579,-0.294280052185059,-0.35772293806076,0.471264183521271,74464237.4,2.2675840327926493
PER,2021,Peru,Latin America and Caribbean,6826.20255614477,15.9243395223169,33155882,-0.295280516147614,-0.355252951383591,0.0637786462903023,137181847.20000002,4.137481464073253
PER,2022,Peru,Latin America and Caribbean,7350.63034300417,NA,33475438,-0.39837571978569,-0.487095445394516,0.20857498049736,142455470,4.255522213032732
PER,2023,Peru,Latin America and Caribbean,7887.54185920108,NA,33845617,-0.491872787475586,-0.52178555727005,0.292205184698105,48785226.599999994,1.4414045576418357
PER,2024,Peru,Latin America and Caribbean,8452.37167056621,NA,34217848,NA,NA,NA,NA,NA
PHL,2010,Philippines,Asia and the Pacific,NA,NA,NA,0.0709009245038033,-1.65075957775116,-0.215251356363297,15878212,NA
PHL,2011,Philippines,Asia and the Pacific,NA,NA,NA,0.189581170678139,-1.39218163490295,-0.160969600081444,42998522.6,NA
PHL,2012,Philippines,Asia and the Pacific,2614.61644401308,12.3059271151495,100175512,0.205686181783676,-1.18824028968811,0.0405046008527279,112506534.39999999,1.1230941789446505
PHL,2013,Philippines,Asia and the Pacific,2781.27957677397,12.7438220628562,102076336,0.205928966403008,-1.08425319194794,0.0231475681066513,16311122.599999998,0.15979337855543715
PHL,2014,Philippines,Asia and the Pacific,2866.83803761407,13.0155171797493,103767130,0.31771445274353,-0.713820934295654,0.0773035287857056,424410838.4,4.090031577436901
PHL,2015,Philippines,Asia and the Pacific,2909.85818010301,13.0196105917208,105312992,0.160157755017281,-0.854724228382111,0.0541701726615429,20930699.8,0.1987475562369361
PHL,2016,Philippines,Asia and the Pacific,2985.19564024046,13.0871006913218,106735719,0.0184973310679197,-1.37869036197662,0.112924449145794,28541688,0.2674052160551802
PHL,2017,Philippines,Asia and the Pacific,3038.12124959289,13.5937937490496,108119693,-0.0349111147224903,-1.18929100036621,0.127081677317619,26735964.2,0.24728117013798773
PHL,2018,Philippines,Asia and the Pacific,3168.51036609727,14.0475332790366,109465287,0.062349122017622,-1.09620380401611,0.0287664085626602,24511549.799999997,0.22392075581001306
PHL,2019,Philippines,Asia and the Pacific,3400.78949767074,14.4884730214742,110804683,0.059953011572361,-0.9280606508255,0.100199609994888,22777814.8,0.20556725747773674
PHL,2020,Philippines,Asia and the Pacific,3227.57910235199,13.9509857073772,112081264,0.0678123831748962,-0.778704285621643,0.113156676292419,30848723.200000003,0.2752353256829795
PHL,2021,Philippines,Asia and the Pacific,3484.38593882819,14.1300039313539,113100950,0.0347901321947575,-0.984022319316864,0.0623732283711433,23641760.6,0.20903237859628943
PHL,2022,Philippines,Asia and the Pacific,3548.06930572116,14.6190058206626,113964338,0.063930444419384,-0.655268549919128,0.0627855956554413,84855438.6,0.744578875191641
PHL,2023,Philippines,Asia and the Pacific,3804.08274131097,14.1044353413959,114891199,0.154091909527779,-0.566050469875336,0.16425496339797999,32182410.000000004,0.2801120562768259
PHL,2024,Philippines,Asia and the Pacific,3984.8315387656,NA,115843670,NA,NA,NA,NA,NA
RWA,2010,Rwanda,Africa,NA,NA,NA,-0.158439069986343,-0.272093862295151,-0.239782363176346,10787387.200000001,NA
RWA,2011,Rwanda,Africa,NA,NA,NA,-0.0210469923913479,-0.17711777985096,-0.181345909833908,24974673.8,NA
RWA,2012,Rwanda,Africa,706.817269168561,NA,10829901,-0.101652063429356,-0.230615198612213,-0.126087740063667,8840647.8,0.8163184317197361
RWA,2013,Rwanda,Africa,704.92421851123,NA,11093340,-0.02711396291852,-0.110951617360115,-0.0301568936556578,23426606.600000005,2.1117721623965373
RWA,2014,Rwanda,Africa,724.957526520906,12.9476292724141,11364757,-0.0527384430170059,-0.313469648361206,0.185563325881958,11624758,1.0228778318797314
RWA,2015,Rwanda,Africa,733.998629882494,13.2938948825463,11640022,-0.146698489785194,0.00251837843097746,0.147564426064491,38116315,3.2745913195009426
RWA,2016,Rwanda,Africa,729.519133812945,14.416149504273,11919183,0.0133427688851953,-0.0665186643600464,0.0116269327700138,36918313.8,3.0973862721966765
RWA,2017,Rwanda,Africa,758.300966509647,13.4513713883394,12202060,0.178521797060966,0.0782710164785385,0.0796869844198227,15947266.399999999,1.3069323048731114
RWA,2018,Rwanda,Africa,771.773511207309,14.2497109145248,12487996,0.079555556178093,0.10175202041864401,0.0339737758040428,10381517.000000002,0.8313196929275123
RWA,2019,Rwanda,Africa,810.051412137354,14.6053573051595,12776103,0.0928625389933586,0.0569922886788845,-0.0101915299892426,7952892.2,0.6224818475555496
RWA,2020,Rwanda,Africa,778.701498925026,15.0744687983707,13065837,0.27377527952194203,0.0694564804434776,-3.5997480154037e-4,2341110,0.17917795851884574
RWA,2021,Rwanda,Africa,829.544845263697,14.4637097844237,13355260,0.22728443145752,0.071973480284214,0.0610510520637035,44730244,3.3492604412044393
RWA,2022,Rwanda,Africa,975.469323735369,13.6800512047892,13651030,0.232074052095413,0.082752451300621,0.16292978823185,20124696.400000002,1.4742254906772605
RWA,2023,Rwanda,Africa,1027.03446826565,13.5080695479594,13954471,0.388362646102905,0.108091473579407,0.124717451632023,33254697.400000002,2.3830854928144536
RWA,2024,Rwanda,Africa,999.65456165547,NA,14256567,NA,NA,NA,NA,NA
THA,2010,Thailand,Asia and the Pacific,NA,NA,NA,0.0832910686731339,-1.44278836250305,0.0618106834590435,5155884.4,NA
THA,2011,Thailand,Asia and the Pacific,NA,NA,NA,0.099299393594265,-1.13353371620178,0.0903827995061874,6506692.4,NA
THA,2012,Thailand,Asia and the Pacific,5725.52802835463,15.4409356720887,69436098,0.130159914493561,-1.21663069725037,0.137224212288857,4116697.2,0.05928756538133811
THA,2013,Thailand,Asia and the Pacific,6018.08244729255,17.738624653295,69845114,0.16293603181839,-1.31168270111084,0.130639657378197,4560775.600000001,0.06529842015863845
THA,2014,Thailand,Asia and the Pacific,5801.1978916205,16.4984954918647,70216367,0.256995350122452,-0.906386315822601,0.174806475639343,2331461,0.03320395371637499
THA,2015,Thailand,Asia and the Pacific,5688.85335397884,16.8518811101701,70540795,0.238737538456917,-0.995044946670532,0.195901736617088,1465296.6,0.020772328976445476
THA,2016,Thailand,Asia and the Pacific,5833.57715617098,16.1000351534032,70859841,0.22570513188839,-0.991300225257874,0.0528686940670013,2446080.8000000003,0.03451998713911876
THA,2017,Thailand,Asia and the Pacific,6413.09182530343,15.5187398280446,71160187,0.257845818996429,-0.754879415035248,0.0076168579980731,25440308.199999996,0.3575076074490922
THA,2018,Thailand,Asia and the Pacific,7099.77650081458,15.6981581342307,71376079,0.254539996385574,-0.799416124820709,-0.0440966561436653,1622678,0.02273419922660644
THA,2019,Thailand,Asia and the Pacific,7605.69657797759,15.3979482181899,71522271,0.260609537363052,-0.491406112909317,-0.0219450928270817,3726524.6,0.052102996002461946
THA,2020,Thailand,Asia and the Pacific,6985.64393892574,15.1931521673405,71641484,0.201812535524368,-0.578270494937897,0.0636607557535172,2492770,0.03479506370917721
THA,2021,Thailand,Asia and the Pacific,7057.20754802279,15.0844438504015,71727332,0.220056802034378,-0.56877988576889,0.0835350751876831,3304560.6000000006,0.04607114900077422
THA,2022,Thailand,Asia and the Pacific,6909.35281815827,15.1390495981787,71735329,0.127444162964821,-0.393339306116104,0.165019407868385,10510689.8,0.14652040976908326
THA,2023,Thailand,Asia and the Pacific,7195.10130919449,15.486772180917,71702435,0.171705812215805,-0.280302882194519,0.158257782459259,8299985.6,0.11575597955634281
THA,2024,Thailand,Asia and the Pacific,7346.62022142185,15.2576732483721,71668011,NA,NA,NA,NA,NA
TZA,2010,Tanzania,Africa,NA,NA,NA,-0.620883345603943,0.0144716212525964,-0.46234917640686,24461556.8,NA
TZA,2011,Tanzania,Africa,NA,NA,NA,-0.660571336746216,-0.0241334792226553,-0.449195504188538,71012812.8,NA
TZA,2012,Tanzania,Africa,861.969909667969,10.4330040159572,47374260,-0.70156067609787,0.0514542907476425,-0.410142123699188,33698998.6,0.711335619807043
TZA,2013,Tanzania,Africa,963.05712890625,10.7219234484868,48824128,-0.712978959083557,-0.162120848894119,-0.353273868560791,83425067.6,1.7086852549624643
TZA,2014,Tanzania,Africa,1022.74841308594,11.3637968874428,50351512,-0.657758951187134,-0.597118556499481,-0.363270282745361,80776121.4,1.6042442062117221
TZA,2015,Tanzania,Africa,939.127319335938,10.4924954944653,52020962,-0.653441548347473,-0.423460692167282,-0.427903473377228,91238609.4,1.753881625641602
TZA,2016,Tanzania,Africa,953.0107421875,11.3903399368077,53824013,-0.606901288032532,-0.448246777057648,-0.483072638511658,44464449.6,0.8261080347167723
TZA,2017,Tanzania,Africa,986.674011230469,11.8367190192838,55652890,-0.682187914848328,-0.570162117481232,-0.610115170478821,31500903.199999996,0.5660245712307123
TZA,2018,Tanzania,Africa,1023.10626220703,11.695083058288,57437145,-0.779476463794708,-0.580475687980652,-0.640993356704712,95464796.6,1.6620741960624956
TZA,2019,Tanzania,Africa,1063.32250976563,11.0191174811563,59174891,-0.854386746883392,-0.388420015573502,-0.668204069137573,47214092.599999994,0.7978737569622223
TZA,2020,Tanzania,Africa,1117.41528320313,11.6267688573291,60972798,-0.73927241563797,-0.480807662010193,-0.68933516740799,47286553.2,0.7755352345811652
TZA,2021,Tanzania,Africa,1159.85656738281,10.8557996451701,62830412,-0.648341059684753,-0.33555868268013,-0.640137732028961,161253461.2,2.5664874074039177
TZA,2022,Tanzania,Africa,1207.52062988281,11.7926807942271,64711821,-0.460365831851959,-0.260344117879868,-0.563533365726471,244048368.6,3.7713104781891396
TZA,2023,Tanzania,Africa,1224.00219726563,11.4914890206943,66617606,-0.455080926418304,-0.0527516007423401,-0.588394701480865,67439787.4,1.0123418034565819
TZA,2024,Tanzania,Africa,1186.71691894531,12.8029080708118,68560157,NA,NA,NA,NA,NA
UGA,2010,Uganda,Africa,NA,NA,NA,-0.572281301021576,-1.00055825710297,-0.201333165168762,51800129.6,NA
UGA,2011,Uganda,Africa,NA,NA,NA,-0.559457004070282,-0.976101815700531,-0.176683008670807,29364305.600000005,NA
UGA,2012,Uganda,Africa,795.222867553127,NA,34337438,-0.5962153673172,-0.868966519832611,-0.262373745441437,20686249.200000003,0.6024400888616094
UGA,2013,Uganda,Africa,818.285427416713,NA,35337042,-0.611745774745941,-0.838690638542175,-0.27647203207016,70660744.8,1.9996225150933684
UGA,2014,Uganda,Africa,896.054795546394,NA,36395539,-0.540372133255005,-0.9411261677742,-0.256649404764175,49089313.00000001,1.348772798776246
UGA,2015,Uganda,Africa,862.934610355811,10.801770807386,37531446,-0.575544655323029,-0.804575800895691,-0.319013208150864,59709993.199999996,1.590932393065804
UGA,2016,Uganda,Africa,752.696571725656,11.1195629637121,38799152,-0.632310152053833,-0.71827632188797,-0.272560328245163,46390365.599999994,1.195654111203255
UGA,2017,Uganda,Africa,765.218332297361,11.6047236692043,40177388,-0.632979094982147,-0.569948732852936,-0.263932079076767,46877593,1.1667655697279276
UGA,2018,Uganda,Africa,792.16570022814,11.6828686467659,41565831,-0.692296266555786,-0.701696455478668,-0.286415815353394,26741055.399999995,0.6433422538815594
UGA,2019,Uganda,Africa,822.171150036357,12.2363794666895,42999637,-0.648660719394684,-0.694263935089111,-0.414516240358353,74364644.2,1.7294249297965005
UGA,2020,Uganda,Africa,845.766463890124,11.391163306811,44457152,-0.616496086120605,-0.811038911342621,-0.482214450836182,21585692.6,0.4855392581153197
UGA,2021,Uganda,Africa,882.791717542504,12.4588666765954,45910930,-0.600672364234924,-0.937758684158325,-0.490780681371689,57765142.2,1.2582002194248734
UGA,2022,Uganda,Africa,963.067314117178,12.5499042686332,47312719,-0.605068683624268,-0.711015820503235,-0.490339338779449,31163082.199999996,0.6586618325613456
UGA,2023,Uganda,Africa,1002.30913917142,12.9683684791221,48656601,-0.549508571624756,-0.69550609588623,-0.517365336418152,114692359.60000001,2.3571798531508605
UGA,2024,Uganda,Africa,1077.91278452817,NA,50015092,NA,NA,NA,NA,NA
VNM,2010,Vietnam,Asia and the Pacific,NA,NA,NA,-0.242955058813095,0.148407876491547,-0.631919384002686,59981905.400000006,NA
VNM,2011,Vietnam,Asia and the Pacific,NA,NA,NA,-0.209270849823952,0.189088448882103,-0.609958648681641,124931765.39999999,NA
VNM,2012,Vietnam,Asia and the Pacific,2185.11767654291,NA,89510356,-0.248135596513748,0.267358660697937,-0.676629722118378,100475013.19999997,1.1224959623666335
VNM,2013,Vietnam,Asia and the Pacific,2359.51736472828,NA,90573104,-0.245401605963707,0.25057727098465,-0.65251749753952,28610135.8,0.31587893686408275
VNM,2014,Vietnam,Asia and the Pacific,2546.38464459903,NA,91679578,-0.0470734238624573,-0.0223473571240902,-0.602058231830597,168829314.59999996,1.8415149620344016
VNM,2015,Vietnam,Asia and the Pacific,2577.56885340113,NA,92823254,0.0631621554493904,0.0638082250952721,-0.505210995674133,69840890,0.7524072577761602
VNM,2016,Vietnam,Asia and the Pacific,2735.0604380416,NA,94000117,-0.0174771249294281,0.226832523941994,-0.502611756324768,188585284.4,2.006223932678722
VNM,2017,Vietnam,Asia and the Pacific,2956.10992127753,NA,95176977,-0.0333407856523991,0.211102172732353,-0.433779716491699,43104002.599999994,0.4528826608981287
VNM,2018,Vietnam,Asia and the Pacific,3222.31003125366,NA,96237319,-0.0117206163704395,0.0330829620361328,-0.372491270303726,36221767.4,0.376379639170954
VNM,2019,Vietnam,Asia and the Pacific,3440.90025375434,NA,97173776,0.0278810821473598,0.0399874038994312,-0.375260800123215,35229105.4,0.36253716640588296
VNM,2020,Vietnam,Asia and the Pacific,3534.03953482647,NA,98079191,0.193557769060135,-0.0389890633523464,-0.236916333436966,31194154.200000003,0.3180506882443596
VNM,2021,Vietnam,Asia and the Pacific,3704.1935590038,NA,98935098,0.243436112999916,-0.117782436311245,-0.404661357402802,120970289.19999999,1.222723701147999
VNM,2022,Vietnam,Asia and the Pacific,4147.69777213621,NA,99680655,0.174635261297226,-0.0461320951581001,-0.429956316947937,21857880.8,0.21927906472925965
VNM,2023,Vietnam,Asia and the Pacific,4323.35031982451,NA,100352192,0.126466900110245,-0.0363807342946529,-0.382607728242874,64364936.800000004,0.641390442173899
VNM,2024,Vietnam,Asia and the Pacific,4717.29028732449,NA,100987686,NA,NA,NA,NA,NA
ZAF,2010,South Africa,Africa,NA,NA,NA,0.191702410578728,-0.0294270031154156,0.445573270320892,6691732,NA
ZAF,2011,South Africa,Africa,NA,NA,NA,0.217559650540352,0.0240315701812506,0.44640627503395103,7892131.8,NA
ZAF,2012,South Africa,Africa,8076.97678479741,23.345765990089,53782567,0.170115306973457,-0.0253867004066706,0.398661673069,30917896.200000003,0.5748683620846882
ZAF,2013,South Africa,Africa,7331.65467384919,23.8313913642654,54678791,0.30602103471756,-0.0462945364415646,0.380482465028763,22220703,0.40638614339516027
ZAF,2014,South Africa,Africa,6856.73137092522,24.4319342244652,55594838,0.165043815970421,-0.146388962864876,0.230833724141121,11142238.399999999,0.20041857842988944
ZAF,2015,South Africa,Africa,6112.27382485974,25.048692710362,56723537,0.0873290970921516,-0.220544874668121,0.208593904972076,11799182.4,0.20801210615621518
ZAF,2016,South Africa,Africa,5651.20585165749,24.8283559921779,57259551,0.101402580738068,-0.149085000157356,0.119783155620098,59438750.800000004,1.0380582760769466
ZAF,2017,South Africa,Africa,6618.33508255701,24.7692872987431,57635162,0.0707959234714508,-0.284803628921509,0.13887757062912,8246532.4,0.14308162090357274
ZAF,2018,South Africa,Africa,6914.1780318076,24.8948940794134,58613001,0.103647440671921,-0.237546816468239,-0.0407781675457954,4421739,0.07543955990241824
ZAF,2019,South Africa,Africa,6533.71121032856,24.8673453266234,59587885,0.127971157431602,-0.2832210958004,0.00850539095699787,12285164.8,0.20616883448707737
ZAF,2020,South Africa,Africa,5580.60383075189,23.264944033831,60562381,0.0465345233678818,-0.252867221832275,0.0204948224127293,5346996,0.08828906512113519
ZAF,2021,South Africa,Africa,6828.75624590017,25.950154202709,61502603,-0.0701303705573082,-0.750981450080872,-0.0907086357474327,20276345.6,0.3296827225345243
ZAF,2022,South Africa,Africa,6534.24867783397,26.018376592419,62378410,-0.109027646481991,-0.681386351585388,-0.185125753283501,8640379.8,0.13851555049255024
ZAF,2023,South Africa,Africa,6034.27208964673,25.4004573761785,63212384,-0.256946682929993,-0.665642023086548,-0.223697945475578,13226403.4,0.20923753484760202
ZAF,2024,South Africa,Africa,6267.186814093,NA,64007187,NA,NA,NA,NA,NA
ZMB,2010,Zambia,Africa,NA,NA,NA,-0.862070262432098,0.515351355075836,-0.524832308292389,11444830.799999999,NA
ZMB,2011,Zambia,Africa,NA,NA,NA,-0.682568550109863,0.509773790836334,-0.467423737049103,13627499.600000001,NA
ZMB,2012,Zambia,Africa,1710.05061343728,14.8923642974021,14913629,-0.509467363357544,0.660962522029877,-0.444079786539078,29186888.2,1.9570614368910477
ZMB,2013,Zambia,Africa,1820.71854827391,14.3471093166635,15398997,-0.520099937915802,0.435933291912079,-0.494722932577133,28738637.4,1.8662668354309049
ZMB,2014,Zambia,Africa,1707.48573136694,15.7610303316911,15895315,-0.534005224704742,0.156212016940117,-0.533904850482941,25831261.8,1.6250864987576528
ZMB,2015,Zambia,Africa,1295.87788680068,14.3939639330138,16399089,-0.643124341964722,0.144709780812263,-0.495386928319931,31513921.200000003,1.9216873083620682
ZMB,2016,Zambia,Africa,1239.08527877713,13.3531814269452,16914423,-0.737501263618469,0.132928282022476,-0.539625227451324,28783589.4,1.7017186693273545
ZMB,2017,Zambia,Africa,1483.46577328065,15.1848569595374,17441320,-0.70034521818161,0.142043307423592,-0.516228199005127,18657771.2,1.0697453633096576
ZMB,2018,Zambia,Africa,1463.89997855593,16.5870654743884,17973569,-0.653517723083496,0.0826330557465553,-0.527298510074615,21973205.2,1.2225287698842673
ZMB,2019,Zambia,Africa,1258.98619844462,16.6776226624707,18513839,-0.741789400577545,-0.116989657282829,-0.613412022590637,9041021.200000001,0.48833854502029544
ZMB,2020,Zambia,Africa,951.644316655957,16.4180055087603,19059395,-0.824682414531708,-0.13097919523716,-0.687793910503387,7307538.799999999,0.38340874933333396
ZMB,2021,Zambia,Africa,1127.16077872857,16.7804106780344,19603607,-0.840983033180237,0.0524137951433659,-0.570348262786865,11015201.600000001,0.5618966754434529
ZMB,2022,Zambia,Africa,1447.12310138035,NA,20152938,-0.638017058372498,0.161331877112389,-0.529057919979095,49074852.00000001,2.4351214696338572
ZMB,2023,Zambia,Africa,1330.72780576709,NA,20723965,-0.658970057964325,0.201727285981178,-0.49810004234314,15310817.400000002,0.7387976866395983
ZMB,2024,Zambia,Africa,1187.10943350064,NA,21314956,NA,NA,NA,NA,NA
